amount,description,event,goal,id,name,run
68.00,,sgdq2017,(None),5945,pupper,Final Fantasy VII
20.00,,sgdq2017,(None),6191,BnlsPizza,Final Fantasy VII
15.00,,sgdq2017,(None),6304,Albert E,Final Fantasy VII
15.00,,sgdq2017,(None),6278,Yetee,Final Fantasy VII
7.77,,sgdq2017,(None),6372,Liar,Final Fantasy VII
7987.35,,sgdq2017,(None),5796,Tifa's Name,Final Fantasy VII
3535.89,,sgdq2017,(None),5980,Beefaroni,Final Fantasy VII
2162.00,,sgdq2017,(None),6056,PnutButtr,Final Fantasy VII
1469.00,,sgdq2017,(None),6347,BeefJerky,Final Fantasy VII
357.01,,sgdq2017,(None),5955,2B,Final Fantasy VII
263.45,,sgdq2017,(None),6230,Aerith,Final Fantasy VII
95.00,,sgdq2017,(None),6248,Sephiroth,Final Fantasy VII
25.00,,sgdq2017,(None),6350,Szudds,Final Fantasy VII
25.00,,sgdq2017,(None),5887,TheMary27,Final Fantasy VII
10.00,,sgdq2017,(None),6337,Poxnor,Final Fantasy VII
3003.00,,sgdq2017,3000.00,5731,Demonstrate Out of Bounds Glitch,The Maitre D
5004.88,,sgdq2017,(None),5753,MRVN,Titanfall 2
4297.38,,sgdq2017,(None),5755,Spare the MRVN,Titanfall 2
707.50,,sgdq2017,(None),5754,Destroy the MRVN,Titanfall 2
7356.49,,sgdq2017,(None),5852,Choose the Character Name,Diablo 2: Lord of Destruction
2343.99,,sgdq2017,(None),5943,ChrisWilson,Diablo 2: Lord of Destruction
1186.00,,sgdq2017,(None),6030,RyuQuezacotl,Diablo 2: Lord of Destruction
801.02,,sgdq2017,(None),6292,RunnersChoice,Diablo 2: Lord of Destruction
667.50,,sgdq2017,(None),6215,Kripp,Diablo 2: Lord of Destruction
607.22,,sgdq2017,(None),6259,a train,Diablo 2: Lord of Destruction
548.21,,sgdq2017,(None),6365,WatchOutForSnakes,Diablo 2: Lord of Destruction
350.00,,sgdq2017,(None),5919,DoritoDew,Diablo 2: Lord of Destruction
320.00,,sgdq2017,(None),6279,Sultan McDoom,Diablo 2: Lord of Destruction
110.00,,sgdq2017,(None),6115,Nefastus,Diablo 2: Lord of Destruction
100.00,,sgdq2017,(None),5883,Thick McRunfast,Diablo 2: Lord of Destruction
80.00,,sgdq2017,(None),6053,XxDethTrapPVPxX,Diablo 2: Lord of Destruction
70.00,,sgdq2017,(None),6151,EliteMuffinCrew,Diablo 2: Lord of Destruction
57.00,,sgdq2017,(None),6360,Bramblepelt,Diablo 2: Lord of Destruction
50.00,,sgdq2017,(None),6182,Vapenation,Diablo 2: Lord of Destruction
30.00,,sgdq2017,(None),6009,Rymoo,Diablo 2: Lord of Destruction
30.00,,sgdq2017,(None),6369,TheMary27,Diablo 2: Lord of Destruction
5.55,,sgdq2017,(None),6377,FluffyPinkyPoo,Diablo 2: Lord of Destruction
0.00,,sgdq2017,(None),5975,Gary,Diablo 2: Lord of Destruction
9455.51,,sgdq2017,(None),5849,Decide the fate of Deckard Cain,Diablo 2: Lord of Destruction
7048.26,,sgdq2017,(None),5850,Save him,Diablo 2: Lord of Destruction
2407.25,,sgdq2017,(None),5851,Leave him,Diablo 2: Lord of Destruction
25143.67,,sgdq2017,25000.00,5848,Secret Cow Level,Diablo 2: Lord of Destruction
50074.32,,sgdq2017,50000.00,5869,BONUS GAME: Dark Souls,Dark Souls
2431.00,,sgdq2017,(None),6380,Choose the Filename,Dark Souls
1030.00,,sgdq2017,(None),6384,ENB,Dark Souls
441.00,,sgdq2017,(None),6386,Dayman,Dark Souls
235.00,,sgdq2017,(None),6391,WhatRingsUGot?,Dark Souls
222.00,,sgdq2017,(None),6381,Solaire,Dark Souls
200.00,,sgdq2017,(None),6382,Got2Bradical,Dark Souls
93.00,,sgdq2017,(None),6387,GOTTA GOFAST,Dark Souls
75.00,,sgdq2017,(None),6393,Avocado Toast,Dark Souls
60.00,,sgdq2017,(None),6388,Slurmp,Dark Souls
50.00,,sgdq2017,(None),6394,Mamy Nova,Dark Souls
10.00,,sgdq2017,(None),6396,Onion Bro,Dark Souls
5.00,,sgdq2017,(None),6390,Bartersnar,Dark Souls
5.00,,sgdq2017,(None),6385,Ittapupu,Dark Souls
5.00,,sgdq2017,(None),6383,Wytch,Dark Souls
0.00,,sgdq2017,(None),6389,lobosHotD,Dark Souls
30443.06,,sgdq2017,(None),5832,Filename Choice,The Legend of Zelda: Majora's Mask
10182.49,,sgdq2017,(None),5908,Lonk,The Legend of Zelda: Majora's Mask
5722.12,,sgdq2017,(None),6233,BEN,The Legend of Zelda: Majora's Mask
4498.68,,sgdq2017,(None),5920,Bilbo,The Legend of Zelda: Majora's Mask
2755.00,,sgdq2017,(None),6143,Slurmp,The Legend of Zelda: Majora's Mask
1585.00,,sgdq2017,(None),6201,Loafus,The Legend of Zelda: Majora's Mask
1270.00,,sgdq2017,(None),6214,bbaSHOOK,The Legend of Zelda: Majora's Mask
935.42,,sgdq2017,(None),6117,Zeldaaaa,The Legend of Zelda: Majora's Mask
345.00,,sgdq2017,(None),6057,KreyGasm,The Legend of Zelda: Majora's Mask
317.00,,sgdq2017,(None),6332,Gary,The Legend of Zelda: Majora's Mask
246.00,,sgdq2017,(None),6397,G.O.A.T.,The Legend of Zelda: Majora's Mask
218.00,,sgdq2017,(None),6293,Quixote,The Legend of Zelda: Majora's Mask
205.00,,sgdq2017,(None),5979,trevRoll,The Legend of Zelda: Majora's Mask
151.11,,sgdq2017,(None),6406,Squanchy,The Legend of Zelda: Majora's Mask
119.77,,sgdq2017,(None),5965,Melvin,The Legend of Zelda: Majora's Mask
114.42,,sgdq2017,(None),6316,Majora,The Legend of Zelda: Majora's Mask
105.00,,sgdq2017,(None),6366,Troop,The Legend of Zelda: Majora's Mask
85.00,,sgdq2017,(None),6341,Mario,The Legend of Zelda: Majora's Mask
60.00,,sgdq2017,(None),5888,Robbie,The Legend of Zelda: Majora's Mask
55.00,,sgdq2017,(None),6186,Pringle,The Legend of Zelda: Majora's Mask
50.00,,sgdq2017,(None),6403,jlsfjlahj,The Legend of Zelda: Majora's Mask
40.00,,sgdq2017,(None),6256,Pizzafst,The Legend of Zelda: Majora's Mask
25.00,,sgdq2017,(None),6335,Kieri,The Legend of Zelda: Majora's Mask
20.00,,sgdq2017,(None),6342,Rolfis,The Legend of Zelda: Majora's Mask
15.00,,sgdq2017,(None),6324,majinD,The Legend of Zelda: Majora's Mask
12.00,,sgdq2017,(None),6348,squeept,The Legend of Zelda: Majora's Mask
10.00,,sgdq2017,(None),6257,Sean,The Legend of Zelda: Majora's Mask
10.00,,sgdq2017,(None),6264,Stink,The Legend of Zelda: Majora's Mask
30087.50,,sgdq2017,30000.00,5830,Glitch Exhibition,The Legend of Zelda: Majora's Mask
101303.44,,sgdq2017,100000.00,5870,BONUS GAME: The Legend of Zelda: Breath of the Wild,The Legend of Zelda: Breath of the Wild
201522.33,,sgdq2017,200000.00,6404,BONUS GAME: Portal 2,Portal 2
12735.02,,sgdq2017,(None),5781,Dog's Name,Earthbound
3872.37,,sgdq2017,(None),6081,FrnkrZ,Earthbound
3163.54,,sgdq2017,(None),6179,Becky,Earthbound
1646.05,,sgdq2017,(None),6277,Dog,Earthbound
540.00,,sgdq2017,(None),6289,Link,Earthbound
346.66,,sgdq2017,(None),6039,Gumbo,Earthbound
275.00,,sgdq2017,(None),6410,Kitty,Earthbound
215.00,,sgdq2017,(None),6283,Rowlf,Earthbound
200.00,,sgdq2017,(None),6071,biggeD,Earthbound
200.00,,sgdq2017,(None),6302,LucyZ,Earthbound
140.00,,sgdq2017,(None),6329,Gerby,Earthbound
125.00,,sgdq2017,(None),6169,Mic,Earthbound
115.00,,sgdq2017,(None),6196,Betty,Earthbound
80.00,,sgdq2017,(None),6109,Rise,Earthbound
65.00,,sgdq2017,(None),5895,Tessie,Earthbound
20.00,,sgdq2017,(None),6428,Nunukins,Earthbound
10.00,,sgdq2017,(None),6400,Sadie,Earthbound
8.00,,sgdq2017,(None),6088,NINT,Earthbound
1.00,,sgdq2017,(None),6423,Ghost,Earthbound
12452.02,,sgdq2017,(None),5782,Favourite Food,Earthbound
5946.02,,sgdq2017,(None),6206,Anime,Earthbound
2575.00,,sgdq2017,(None),6325,Pesto,Earthbound
1600.00,,sgdq2017,(None),6321,Lantis,Earthbound
880.00,,sgdq2017,(None),6020,Pizza,Earthbound
416.00,,sgdq2017,(None),6349,Toby,Earthbound
329.00,,sgdq2017,(None),6011,Gungan,Earthbound
281.00,,sgdq2017,(None),6048,Soap,Earthbound
110.00,,sgdq2017,(None),6227,Pie,Earthbound
76.00,,sgdq2017,(None),6412,Memes,Earthbound
35.00,,sgdq2017,(None),6418,Dog,Earthbound
30.00,,sgdq2017,(None),6379,Sushi,Earthbound
20.00,,sgdq2017,(None),6012,Plorts,Earthbound
16.00,,sgdq2017,(None),6359,Spaghe,Earthbound
15.00,,sgdq2017,(None),5892,bits,Earthbound
12932.03,,sgdq2017,(None),5780,Favourite Thing,Earthbound
4595.49,,sgdq2017,(None),6008,R.N.G.,Earthbound
4570.37,,sgdq2017,(None),5902,Bepis,Earthbound
2414.06,,sgdq2017,(None),6263,BUSTIN,Earthbound
648.50,,sgdq2017,(None),6002,Anime,Earthbound
270.00,,sgdq2017,(None),6079,Zelda1,Earthbound
225.00,,sgdq2017,(None),6236,LLAMAS,Earthbound
158.61,,sgdq2017,(None),6015,Memes,Earthbound
15.00,,sgdq2017,(None),6266,Love,Earthbound
10.00,,sgdq2017,(None),6273,Kdood,Earthbound
2.00,,sgdq2017,(None),6424,HODOR!,Earthbound
33770.77,,sgdq2017,32000.00,5773,Fuzzy Pickles Photos,Earthbound
4879.81,,sgdq2017,(None),5777,Jeff's Name,Earthbound
2327.20,,sgdq2017,(None),6126,Morty,Earthbound
2141.11,,sgdq2017,(None),5937,Hella,Earthbound
355.00,,sgdq2017,(None),5898,Jeff,Earthbound
13.00,,sgdq2017,(None),6086,MOTHR,Earthbound
5.00,,sgdq2017,(None),6409,Lumpy,Earthbound
2.50,,sgdq2017,(None),6271,Jorge,Earthbound
1.00,,sgdq2017,(None),6421,Bran,Earthbound
16781.60,,sgdq2017,(None),5776,Ness's Name,Earthbound
3786.96,,sgdq2017,(None),5916,Sans,Earthbound
2774.93,,sgdq2017,(None),6260,Itoi,Earthbound
2030.91,,sgdq2017,(None),6156,BUNS,Earthbound
1797.46,,sgdq2017,(None),6352,Jeff,Earthbound
1782.46,,sgdq2017,(None),5978,dolan,Earthbound
1454.96,,sgdq2017,(None),6269,John,Earthbound
1442.46,,sgdq2017,(None),5961,Eetey,Earthbound
1432.46,,sgdq2017,(None),6357,Ratix,Earthbound
235.00,,sgdq2017,(None),5889,Yetee,Earthbound
1.00,,sgdq2017,(None),6419,Jon,Earthbound
25268.29,,sgdq2017,25000.00,5775,Out of Bounds Demonstration,Earthbound
11649.50,,sgdq2017,(None),5778,Paula's Name,Earthbound
5620.00,,sgdq2017,(None),6130,Jestr,Earthbound
5238.00,,sgdq2017,(None),6127,Maman,Earthbound
195.00,,sgdq2017,(None),6147,Sond,Earthbound
125.00,,sgdq2017,(None),6398,Angie,Earthbound
100.00,,sgdq2017,(None),6265,LANDY,Earthbound
75.00,,sgdq2017,(None),6097,Ana,Earthbound
50.00,,sgdq2017,(None),5964,Grace,Earthbound
17.50,,sgdq2017,(None),6270,Paula,Earthbound
10.00,,sgdq2017,(None),6392,Jenja,Earthbound
10.00,,sgdq2017,(None),6197,Petch,Earthbound
5.00,,sgdq2017,(None),6415,Paige,Earthbound
5.00,,sgdq2017,(None),5987,Peach,Earthbound
1.00,,sgdq2017,(None),6420,Sansa,Earthbound
52220.94,,sgdq2017,(None),5783,Player Name,Earthbound
21230.64,,sgdq2017,(None),6052,Iwata,Earthbound
18534.70,,sgdq2017,(None),6133,REGGIE GIVE US MOTHER 3!,Earthbound
5223.00,,sgdq2017,(None),6430,Frisk,Earthbound
3397.04,,sgdq2017,(None),5924,JEFFSJEFFSJEFFSJEFFSJEFF,Earthbound
1632.00,,sgdq2017,(None),6095,Legalize Mother 3,Earthbound
752.26,,sgdq2017,(None),6411,TINYRICK,Earthbound
530.00,,sgdq2017,(None),6152,dolan,Earthbound
271.00,,sgdq2017,(None),6098,Master Giygas,Earthbound
266.00,,sgdq2017,(None),6413,Cha Boi Doizy,Earthbound
65.00,,sgdq2017,(None),6408,BizzyMoose,Earthbound
57.00,,sgdq2017,(None),6425,Valar Morghulis,Earthbound
35.00,,sgdq2017,(None),6431,PEPSI,Earthbound
20.00,,sgdq2017,(None),6005,ShowerGuy,Earthbound
5732.98,,sgdq2017,(None),5779,Poo's Name,Earthbound
1640.00,,sgdq2017,(None),6285,MELVN,Earthbound
1110.00,,sgdq2017,(None),6376,Chris,Earthbound
1086.00,,sgdq2017,(None),6333,Ness,Earthbound
655.35,,sgdq2017,(None),6330,Micro,Earthbound
515.00,,sgdq2017,(None),6091,Bohij,Earthbound
225.00,,sgdq2017,(None),6136,Nog,Earthbound
175.12,,sgdq2017,(None),5990,Zuko,Earthbound
145.00,,sgdq2017,(None),6028,Poo,Earthbound
55.01,,sgdq2017,(None),6013,Plort,Earthbound
15.00,,sgdq2017,(None),6405,Kato,Earthbound
10.00,,sgdq2017,(None),6294,Biiny,Earthbound
10.00,,sgdq2017,(None),6353,Tien,Earthbound
7.50,,sgdq2017,(None),6272,Ringo,Earthbound
1.00,,sgdq2017,(None),6422,Arya,Earthbound
50454.99,,sgdq2017,50000.00,5774,Shattered Man Glitch,Earthbound
1550.00,,sgdq2017,(None),6434,Which is the best Mother game?,Earthbound
955.00,,sgdq2017,(None),6436,Mother 2 (Earthbound),Earthbound
490.00,,sgdq2017,(None),6437,Mother 3,Earthbound
105.00,,sgdq2017,(None),6435,Mother 1,Earthbound
10118.15,,sgdq2018,10000.00,7317,Upgrade Race to All Dark Magic,Shantae and the Pirate's Curse
3178.16,,sgdq2018,(None),7431,Costume Choice,Resident Evil 4
2963.16,,sgdq2018,(None),7433,Special 1,Resident Evil 4
215.00,,sgdq2018,(None),7432,Normal,Resident Evil 4
4210.56,,sgdq2018,4000.00,7430,Jetski Glitch,Resident Evil 4
3151.66,,sgdq2018,3000.00,7447,Best Ending,Gimmick!
1621.00,,sgdq2018,(None),7336,Armor Color,Gauntlet Legends
626.00,,sgdq2018,(None),7339,Red,Gauntlet Legends
505.00,,sgdq2018,(None),7340,Yellow,Gauntlet Legends
290.00,,sgdq2018,(None),7338,Green,Gauntlet Legends
200.00,,sgdq2018,(None),7337,Blue,Gauntlet Legends
2786.00,,sgdq2018,(None),7341,Character Choice,Gauntlet Legends
1202.00,,sgdq2018,(None),7345,Wizard,Gauntlet Legends
870.00,,sgdq2018,(None),7344,Warrior,Gauntlet Legends
514.00,,sgdq2018,(None),7343,Valkyrie,Gauntlet Legends
200.00,,sgdq2018,(None),7342,Archer,Gauntlet Legends
2598.00,,sgdq2018,(None),7358,3 More Prinnies  Dood!,Disgaea 5: Alliance of Vengeance
625.00,,sgdq2018,(None),7557,My Dood,Disgaea 5: Alliance of Vengeance
550.00,,sgdq2018,(None),7514,Dood,Disgaea 5: Alliance of Vengeance
349.00,,sgdq2018,(None),7480,Doop Doop Doopydoo,Disgaea 5: Alliance of Vengeance
335.00,,sgdq2018,(None),7476,Jeff,Disgaea 5: Alliance of Vengeance
130.00,,sgdq2018,(None),7479,Boom boi,Disgaea 5: Alliance of Vengeance
125.00,,sgdq2018,(None),7498,The Jet Black Wings,Disgaea 5: Alliance of Vengeance
70.00,,sgdq2018,(None),7500,POGGERS,Disgaea 5: Alliance of Vengeance
55.00,,sgdq2018,(None),7474,Grape-Kun,Disgaea 5: Alliance of Vengeance
52.50,,sgdq2018,(None),7485,Biggs,Disgaea 5: Alliance of Vengeance
52.50,,sgdq2018,(None),7486,Wedge,Disgaea 5: Alliance of Vengeance
50.00,,sgdq2018,(None),7538,Ms. Splosion Man,Disgaea 5: Alliance of Vengeance
50.00,,sgdq2018,(None),7521,Sardine,Disgaea 5: Alliance of Vengeance
50.00,,sgdq2018,(None),7553,Soloman,Disgaea 5: Alliance of Vengeance
42.00,,sgdq2018,(None),7542,ARBYS,Disgaea 5: Alliance of Vengeance
15.00,,sgdq2018,(None),7477,DougDoug,Disgaea 5: Alliance of Vengeance
15.00,,sgdq2018,(None),7478,Pirate In A Tux,Disgaea 5: Alliance of Vengeance
15.00,,sgdq2018,(None),7473,Sans Undertale,Disgaea 5: Alliance of Vengeance
10.00,,sgdq2018,(None),7472,Pengu,Disgaea 5: Alliance of Vengeance
7.00,,sgdq2018,(None),7475,Piplup,Disgaea 5: Alliance of Vengeance
1610.00,,sgdq2018,(None),7353,Bonus Main Character Scenario,Disgaea 5: Alliance of Vengeance
1090.00,,sgdq2018,(None),7354,Laharl (Disgaea 1),Disgaea 5: Alliance of Vengeance
300.00,,sgdq2018,(None),7356,Mao (Disgaea 3),Disgaea 5: Alliance of Vengeance
170.00,,sgdq2018,(None),7355,Adell (Disgaea 2),Disgaea 5: Alliance of Vengeance
50.00,,sgdq2018,(None),7357,Valvatorez (Disgaea 4),Disgaea 5: Alliance of Vengeance
3025.00,,sgdq2018,5000.00,7470,Show off Nisa,Disgaea 5: Alliance of Vengeance
5028.46,,sgdq2018,5000.00,7319,Bonus Silver Lake Mission Mode Level,Pikmin 3
5047.24,,sgdq2018,5000.00,7314,Alternate Costume,Enter The Gungeon
25290.55,,sgdq2018,25000.00,7436,BONUS: Mega Man X2 Buster Only,Mega Man X2
7531.39,,sgdq2018,7500.00,7448,Real Survival Difficulty,Resident Evil HD Remaster
11028.98,,sgdq2018,(None),7307,Language,The Simpsons: Hit & Run
5374.99,,sgdq2018,(None),7309,French,The Simpsons: Hit & Run
4736.99,,sgdq2018,(None),7310,German,The Simpsons: Hit & Run
847.00,,sgdq2018,(None),7308,English,The Simpsons: Hit & Run
70.00,,sgdq2018,(None),7311,Spanish,The Simpsons: Hit & Run
5764.00,,sgdq2018,(None),7449,Character Choice,Castlevania: Bloodlines
2990.00,,sgdq2018,(None),7450,John Morris,Castlevania: Bloodlines
2774.00,,sgdq2018,(None),7451,Eric Lecarde,Castlevania: Bloodlines
5897.76,,sgdq2018,(None),7452,Fighter Mode vs Magician Mode,Castlevania: Circle of the Moon
3087.76,,sgdq2018,(None),7454,Magician Mode,Castlevania: Circle of the Moon
2810.00,,sgdq2018,(None),7453,Fighter Mode,Castlevania: Circle of the Moon
5795.68,,sgdq2018,(None),7316,Hero Name,Dragon Warrior III
1994.97,,sgdq2018,(None),7533,Command?,Dragon Warrior III
860.00,,sgdq2018,(None),7581,Dona'tor,Dragon Warrior III
640.00,,sgdq2018,(None),7546,Waluigi,Dragon Warrior III
635.00,,sgdq2018,(None),7589,Klace,Dragon Warrior III
465.69,,sgdq2018,(None),7539,Arbys,Dragon Warrior III
205.02,,sgdq2018,(None),7556,HOIb,Dragon Warrior III
200.00,,sgdq2018,(None),7571,Crono,Dragon Warrior III
150.00,,sgdq2018,(None),7547,Pojo,Dragon Warrior III
120.00,,sgdq2018,(None),7584,BURGER,Dragon Warrior III
65.00,,sgdq2018,(None),7536,Sean,Dragon Warrior III
55.00,,sgdq2018,(None),7517,Chocobo,Dragon Warrior III
50.00,,sgdq2018,(None),7534,Beru,Dragon Warrior III
50.00,,sgdq2018,(None),7499,Brono,Dragon Warrior III
50.00,,sgdq2018,(None),7490,Chocochw,Dragon Warrior III
50.00,,sgdq2018,(None),7573,FrankerZ,Dragon Warrior III
30.00,,sgdq2018,(None),7551,HorseEgg,Dragon Warrior III
30.00,,sgdq2018,(None),7544,JohnCena,Dragon Warrior III
30.00,,sgdq2018,(None),7537,Loto,Dragon Warrior III
30.00,,sgdq2018,(None),7515,Scrungo,Dragon Warrior III
25.00,,sgdq2018,(None),7565,keizaron,Dragon Warrior III
25.00,,sgdq2018,(None),7576,Roofus,Dragon Warrior III
20.00,,sgdq2018,(None),7531,Bubbles,Dragon Warrior III
15.00,,sgdq2018,(None),7590,Xantor,Dragon Warrior III
7602.61,,sgdq2018,7500.00,7315,Slime Ending Glitch,Dragon Warrior III
30000.00,,sgdq2018,30000.00,7437,BONUS: Sonic 3 and Knuckles (Sonic),Sonic 3 and Knuckles
15009.14,,sgdq2018,15000.00,7428,Blindfolded Demise,The Legend of Zelda: Skyward Sword
11684.56,,sgdq2018,(None),7429,Filename,The Legend of Zelda: Skyward Sword
4169.46,,sgdq2018,(None),7496,my dude ,The Legend of Zelda: Skyward Sword
2723.55,,sgdq2018,(None),7527,Dona'tor,The Legend of Zelda: Skyward Sword
2265.55,,sgdq2018,(None),7519,Waluigi,The Legend of Zelda: Skyward Sword
792.50,,sgdq2018,(None),7494,Iwata,The Legend of Zelda: Skyward Sword
300.00,,sgdq2018,(None),7530,Propane,The Legend of Zelda: Skyward Sword
300.00,,sgdq2018,(None),7507,Zelda,The Legend of Zelda: Skyward Sword
265.00,,sgdq2018,(None),7570,Zelder,The Legend of Zelda: Skyward Sword
198.50,,sgdq2018,(None),7511,Lonk,The Legend of Zelda: Skyward Sword
125.00,,sgdq2018,(None),7488,Lilly,The Legend of Zelda: Skyward Sword
115.00,,sgdq2018,(None),7526,Linkle,The Legend of Zelda: Skyward Sword
60.00,,sgdq2018,(None),7543,ARBYS,The Legend of Zelda: Skyward Sword
60.00,,sgdq2018,(None),7552,Senpai,The Legend of Zelda: Skyward Sword
50.00,,sgdq2018,(None),7604,Revali,The Legend of Zelda: Skyward Sword
50.00,,sgdq2018,(None),7529,Sword,The Legend of Zelda: Skyward Sword
40.00,,sgdq2018,(None),7523,Sakurai,The Legend of Zelda: Skyward Sword
35.00,,sgdq2018,(None),7504,...,The Legend of Zelda: Skyward Sword
25.00,,sgdq2018,(None),7606,David,The Legend of Zelda: Skyward Sword
25.00,,sgdq2018,(None),7609,Oh No,The Legend of Zelda: Skyward Sword
25.00,,sgdq2018,(None),7487,Scruggs,The Legend of Zelda: Skyward Sword
15.00,,sgdq2018,(None),7497,nL Slip,The Legend of Zelda: Skyward Sword
15.00,,sgdq2018,(None),7522,pie5,The Legend of Zelda: Skyward Sword
10.00,,sgdq2018,(None),7548,Capaldi,The Legend of Zelda: Skyward Sword
10.00,,sgdq2018,(None),7566,Veronica,The Legend of Zelda: Skyward Sword
5.00,,sgdq2018,(None),7600,Hector,The Legend of Zelda: Skyward Sword
5.00,,sgdq2018,(None),7587,koffkoff,The Legend of Zelda: Skyward Sword
5000.57,,sgdq2018,5000.00,7435,Play with an English Translation Patch,Sylvan Tale
2533.00,,sgdq2018,(None),7306,Story Mode File Names,Super Monkey Ball 2
1180.00,,sgdq2018,(None),7579,Zaius,Super Monkey Ball 2
501.00,,sgdq2018,(None),7508,Marcel,Super Monkey Ball 2
330.00,,sgdq2018,(None),7540,Geoffy,Super Monkey Ball 2
125.00,,sgdq2018,(None),7597,Xantor,Super Monkey Ball 2
100.00,,sgdq2018,(None),7610,OhNo,Super Monkey Ball 2
87.00,,sgdq2018,(None),7525,BoBp,Super Monkey Ball 2
60.00,,sgdq2018,(None),7621,2B,Super Monkey Ball 2
59.00,,sgdq2018,(None),7505,Aaron,Super Monkey Ball 2
